timestamp, power.draw [W]
2026/02/22 03:51:41.519, 27.33 W
2026/02/22 03:51:42.519, 27.47 W
2026/02/22 03:51:43.520, 27.51 W
2026/02/22 03:51:44.520, 27.56 W
2026/02/22 03:51:45.521, 27.56 W
2026/02/22 03:51:46.521, 27.28 W
2026/02/22 03:51:47.521, 27.23 W
2026/02/22 03:51:48.521, 27.37 W
2026/02/22 03:51:49.521, 27.58 W
2026/02/22 03:51:50.521, 27.49 W
2026/02/22 03:51:51.521, 27.42 W
2026/02/22 03:51:52.521, 27.45 W
2026/02/22 03:51:53.522, 27.33 W
2026/02/22 03:51:54.522, 27.07 W
2026/02/22 03:51:55.522, 26.75 W
2026/02/22 03:51:56.522, 26.79 W
2026/02/22 03:51:57.522, 27.00 W
2026/02/22 03:51:58.522, 26.95 W
2026/02/22 03:51:59.522, 27.08 W
2026/02/22 03:52:00.522, 27.15 W
2026/02/22 03:52:01.523, 26.87 W
2026/02/22 03:52:02.523, 27.13 W
2026/02/22 03:52:03.523, 27.08 W
2026/02/22 03:52:04.523, 27.16 W
2026/02/22 03:52:05.523, 27.26 W
2026/02/22 03:52:06.523, 27.01 W
2026/02/22 03:52:07.523, 26.95 W
2026/02/22 03:52:08.524, 26.96 W
2026/02/22 03:52:09.524, 27.23 W
2026/02/22 03:52:10.524, 27.82 W
2026/02/22 03:52:11.524, 27.84 W
2026/02/22 03:52:12.524, 27.77 W
2026/02/22 03:52:13.524, 27.77 W
2026/02/22 03:52:14.524, 27.73 W
2026/02/22 03:52:15.524, 27.60 W
2026/02/22 03:52:16.524, 27.50 W
2026/02/22 03:52:17.524, 27.59 W
2026/02/22 03:52:18.525, 27.50 W
2026/02/22 03:52:19.525, 27.52 W
2026/02/22 03:52:20.525, 27.81 W
2026/02/22 03:52:21.525, 27.73 W
2026/02/22 03:52:22.525, 27.74 W
2026/02/22 03:52:23.525, 27.58 W
2026/02/22 03:52:24.525, 27.56 W
2026/02/22 03:52:25.525, 27.04 W
2026/02/22 03:52:26.526, 27.17 W
2026/02/22 03:52:27.526, 27.34 W
2026/02/22 03:52:28.526, 27.06 W
2026/02/22 03:52:29.526, 27.04 W
2026/02/22 03:52:30.526, 27.33 W
2026/02/22 03:52:31.526, 27.40 W
2026/02/22 03:52:32.526, 27.20 W
2026/02/22 03:52:33.527, 27.52 W
2026/02/22 03:52:34.527, 27.53 W
2026/02/22 03:52:35.527, 27.48 W
2026/02/22 03:52:36.527, 27.48 W
2026/02/22 03:52:37.527, 27.33 W
2026/02/22 03:52:38.527, 27.62 W
2026/02/22 03:52:39.527, 27.57 W
2026/02/22 03:52:40.527, 27.57 W
2026/02/22 03:52:41.528, 27.58 W
2026/02/22 03:52:42.528, 27.61 W
2026/02/22 03:52:43.528, 28.13 W
2026/02/22 03:52:44.528, 28.06 W
2026/02/22 03:52:45.528, 27.25 W
2026/02/22 03:52:46.528, 27.41 W
2026/02/22 03:52:47.528, 27.57 W
2026/02/22 03:52:48.528, 27.47 W
2026/02/22 03:52:49.529, 27.34 W
2026/02/22 03:52:50.529, 27.49 W
2026/02/22 03:52:51.529, 27.64 W
2026/02/22 03:52:52.529, 27.77 W
2026/02/22 03:52:53.529, 27.50 W
2026/02/22 03:52:54.529, 27.49 W
2026/02/22 03:52:55.529, 27.53 W
2026/02/22 03:52:56.530, 27.46 W
2026/02/22 03:52:57.530, 27.36 W
2026/02/22 03:52:58.530, 27.29 W
2026/02/22 03:52:59.530, 27.31 W
2026/02/22 03:53:00.530, 27.58 W
2026/02/22 03:53:01.530, 27.29 W
2026/02/22 03:53:02.530, 27.45 W
2026/02/22 03:53:03.530, 27.49 W
2026/02/22 03:53:04.531, 27.54 W
2026/02/22 03:53:05.531, 27.67 W
2026/02/22 03:53:06.531, 27.65 W
2026/02/22 03:53:07.531, 27.66 W
2026/02/22 03:53:08.531, 28.00 W
2026/02/22 03:53:09.531, 27.80 W
2026/02/22 03:53:10.531, 27.62 W
2026/02/22 03:53:11.532, 27.26 W
2026/02/22 03:53:12.532, 27.59 W
2026/02/22 03:53:13.532, 27.81 W
2026/02/22 03:53:14.532, 27.67 W
2026/02/22 03:53:15.532, 28.00 W
2026/02/22 03:53:16.532, 28.07 W
2026/02/22 03:53:17.532, 27.93 W
2026/02/22 03:53:18.532, 27.73 W
2026/02/22 03:53:19.533, 27.70 W
2026/02/22 03:53:20.533, 27.65 W
2026/02/22 03:53:21.533, 27.37 W
2026/02/22 03:53:22.533, 27.16 W
2026/02/22 03:53:23.533, 27.63 W
2026/02/22 03:53:24.533, 27.63 W
2026/02/22 03:53:25.533, 27.90 W
2026/02/22 03:53:26.533, 27.96 W
2026/02/22 03:53:27.534, 27.81 W
2026/02/22 03:53:28.534, 27.88 W
2026/02/22 03:53:29.534, 27.81 W
2026/02/22 03:53:30.534, 27.72 W
2026/02/22 03:53:31.534, 28.27 W
2026/02/22 03:53:32.534, 28.46 W
2026/02/22 03:53:33.534, 28.32 W
2026/02/22 03:53:34.534, 28.16 W
2026/02/22 03:53:35.535, 27.89 W
2026/02/22 03:53:36.535, 27.83 W
2026/02/22 03:53:37.535, 27.90 W
2026/02/22 03:53:38.535, 27.84 W
2026/02/22 03:53:39.535, 27.83 W
2026/02/22 03:53:40.535, 27.70 W
2026/02/22 03:53:41.535, 27.80 W
2026/02/22 03:53:42.536, 27.89 W
2026/02/22 03:53:43.536, 27.31 W
2026/02/22 03:53:44.536, 27.36 W
2026/02/22 03:53:45.536, 27.32 W
2026/02/22 03:53:46.536, 27.31 W
2026/02/22 03:53:47.536, 27.29 W
2026/02/22 03:53:48.536, 27.55 W
2026/02/22 03:53:49.536, 27.14 W
2026/02/22 03:53:50.537, 27.15 W
2026/02/22 03:53:51.537, 27.44 W
2026/02/22 03:53:52.537, 27.34 W
2026/02/22 03:53:53.537, 27.31 W
2026/02/22 03:53:54.537, 27.15 W
2026/02/22 03:53:55.537, 27.38 W
2026/02/22 03:53:56.537, 27.73 W
2026/02/22 03:53:57.538, 27.51 W
2026/02/22 03:53:58.538, 27.61 W
2026/02/22 03:53:59.538, 27.65 W
2026/02/22 03:54:00.538, 27.57 W
2026/02/22 03:54:01.538, 27.65 W
2026/02/22 03:54:02.538, 27.92 W
2026/02/22 03:54:03.538, 27.77 W
2026/02/22 03:54:04.538, 27.63 W
2026/02/22 03:54:05.539, 27.38 W
2026/02/22 03:54:06.539, 27.26 W
2026/02/22 03:54:07.539, 27.81 W
2026/02/22 03:54:08.539, 27.63 W
2026/02/22 03:54:09.539, 27.42 W
2026/02/22 03:54:10.539, 27.85 W
2026/02/22 03:54:11.539, 27.85 W
2026/02/22 03:54:12.539, 27.54 W
2026/02/22 03:54:13.540, 27.64 W
2026/02/22 03:54:14.540, 27.69 W
2026/02/22 03:54:15.540, 27.72 W
2026/02/22 03:54:16.540, 27.67 W
2026/02/22 03:54:17.540, 27.19 W
2026/02/22 03:54:18.540, 27.39 W
2026/02/22 03:54:19.540, 27.31 W
2026/02/22 03:54:20.541, 27.36 W
2026/02/22 03:54:21.541, 27.55 W
2026/02/22 03:54:22.541, 27.55 W
2026/02/22 03:54:23.541, 27.51 W
2026/02/22 03:54:24.541, 27.44 W
2026/02/22 03:54:25.541, 27.33 W
2026/02/22 03:54:26.541, 27.17 W
2026/02/22 03:54:27.541, 27.37 W
2026/02/22 03:54:28.542, 27.61 W
2026/02/22 03:54:29.542, 27.69 W
2026/02/22 03:54:30.542, 27.60 W
2026/02/22 03:54:31.542, 27.38 W
2026/02/22 03:54:32.542, 27.44 W
2026/02/22 03:54:33.542, 27.64 W
2026/02/22 03:54:34.542, 27.83 W
2026/02/22 03:54:35.542, 27.96 W
2026/02/22 03:54:36.543, 27.33 W
2026/02/22 03:54:37.543, 27.39 W
2026/02/22 03:54:38.543, 27.50 W
2026/02/22 03:54:39.543, 27.52 W
2026/02/22 03:54:40.543, 27.60 W
2026/02/22 03:54:41.543, 27.52 W
2026/02/22 03:54:42.543, 27.38 W
2026/02/22 03:54:43.543, 27.46 W
2026/02/22 03:54:44.544, 27.71 W
2026/02/22 03:54:45.544, 27.83 W
2026/02/22 03:54:46.544, 27.80 W
2026/02/22 03:54:47.544, 27.64 W
2026/02/22 03:54:48.544, 27.86 W
2026/02/22 03:54:49.544, 28.05 W
2026/02/22 03:54:50.544, 28.28 W
2026/02/22 03:54:51.544, 28.33 W
2026/02/22 03:54:52.545, 28.34 W
2026/02/22 03:54:53.545, 28.29 W
2026/02/22 03:54:54.545, 28.15 W
2026/02/22 03:54:55.545, 28.01 W
2026/02/22 03:54:56.545, 28.18 W
2026/02/22 03:54:57.545, 28.17 W
2026/02/22 03:54:58.545, 28.17 W
2026/02/22 03:54:59.546, 28.14 W
2026/02/22 03:55:00.546, 28.13 W
2026/02/22 03:55:01.546, 28.01 W
2026/02/22 03:55:02.546, 27.99 W
2026/02/22 03:55:03.546, 27.86 W
2026/02/22 03:55:04.546, 28.12 W
2026/02/22 03:55:05.546, 28.26 W
2026/02/22 03:55:06.546, 28.31 W
2026/02/22 03:55:07.547, 28.24 W
2026/02/22 03:55:08.547, 27.59 W
2026/02/22 03:55:09.547, 28.17 W
2026/02/22 03:55:10.547, 27.97 W
2026/02/22 03:55:11.547, 27.72 W
2026/02/22 03:55:12.547, 27.83 W
2026/02/22 03:55:13.547, 28.05 W
2026/02/22 03:55:14.547, 27.80 W
2026/02/22 03:55:15.548, 27.58 W
2026/02/22 03:55:16.548, 27.43 W
2026/02/22 03:55:17.548, 27.58 W
2026/02/22 03:55:18.548, 27.57 W
2026/02/22 03:55:19.548, 27.74 W
2026/02/22 03:55:20.548, 27.93 W
2026/02/22 03:55:21.548, 27.91 W
2026/02/22 03:55:22.549, 27.35 W
2026/02/22 03:55:23.549, 27.42 W
2026/02/22 03:55:24.549, 27.53 W
2026/02/22 03:55:25.549, 27.74 W
2026/02/22 03:55:26.549, 27.62 W
2026/02/22 03:55:27.549, 27.50 W
2026/02/22 03:55:28.549, 27.46 W
2026/02/22 03:55:29.549, 27.84 W
2026/02/22 03:55:30.550, 27.63 W
2026/02/22 03:55:31.550, 27.57 W
2026/02/22 03:55:32.550, 27.87 W
2026/02/22 03:55:33.550, 27.75 W
2026/02/22 03:55:34.550, 27.66 W
2026/02/22 03:55:35.550, 27.76 W
2026/02/22 03:55:36.550, 27.76 W
2026/02/22 03:55:37.550, 27.74 W
2026/02/22 03:55:38.551, 27.70 W
2026/02/22 03:55:39.551, 27.52 W
2026/02/22 03:55:40.551, 27.46 W
2026/02/22 03:55:41.551, 27.52 W
2026/02/22 03:55:42.551, 27.45 W
2026/02/22 03:55:43.551, 27.56 W
2026/02/22 03:55:44.551, 27.48 W
2026/02/22 03:55:45.552, 27.52 W
2026/02/22 03:55:46.552, 27.48 W
2026/02/22 03:55:47.552, 27.41 W
2026/02/22 03:55:48.552, 27.15 W
2026/02/22 03:55:49.552, 27.13 W
2026/02/22 03:55:50.552, 27.09 W
2026/02/22 03:55:51.552, 27.99 W
2026/02/22 03:55:52.553, 27.91 W
2026/02/22 03:55:53.553, 27.77 W
2026/02/22 03:55:54.553, 27.70 W
2026/02/22 03:55:55.553, 27.64 W
2026/02/22 03:55:56.553, 27.72 W
2026/02/22 03:55:57.553, 27.79 W
2026/02/22 03:55:58.553, 27.64 W
2026/02/22 03:55:59.553, 27.61 W
2026/02/22 03:56:00.554, 27.40 W
2026/02/22 03:56:01.554, 27.57 W
2026/02/22 03:56:02.554, 27.75 W
2026/02/22 03:56:03.554, 27.79 W
2026/02/22 03:56:04.554, 27.75 W
2026/02/22 03:56:05.554, 27.98 W
2026/02/22 03:56:06.554, 27.94 W
2026/02/22 03:56:07.554, 27.68 W
2026/02/22 03:56:08.555, 27.67 W
2026/02/22 03:56:09.555, 27.77 W
2026/02/22 03:56:10.555, 27.80 W
2026/02/22 03:56:11.555, 27.66 W
2026/02/22 03:56:12.555, 28.02 W
2026/02/22 03:56:13.555, 27.92 W
2026/02/22 03:56:14.555, 27.79 W
2026/02/22 03:56:15.555, 28.00 W
2026/02/22 03:56:16.556, 27.74 W
2026/02/22 03:56:17.556, 27.71 W
2026/02/22 03:56:18.556, 27.74 W
2026/02/22 03:56:19.556, 27.60 W
2026/02/22 03:56:20.556, 27.41 W
2026/02/22 03:56:21.556, 27.33 W
2026/02/22 03:56:22.556, 27.41 W
2026/02/22 03:56:23.556, 27.50 W
2026/02/22 03:56:24.557, 27.53 W
2026/02/22 03:56:25.557, 27.39 W
2026/02/22 03:56:26.557, 27.36 W
2026/02/22 03:56:27.557, 26.96 W
2026/02/22 03:56:28.557, 27.26 W
2026/02/22 03:56:29.557, 27.33 W
2026/02/22 03:56:30.557, 27.47 W
2026/02/22 03:56:31.558, 27.52 W
2026/02/22 03:56:32.558, 27.71 W
2026/02/22 03:56:33.558, 27.37 W
2026/02/22 03:56:34.558, 27.66 W
2026/02/22 03:56:35.558, 28.16 W
2026/02/22 03:56:36.558, 27.94 W
2026/02/22 03:56:37.558, 27.94 W
2026/02/22 03:56:38.558, 27.71 W
2026/02/22 03:56:39.559, 28.09 W
2026/02/22 03:56:40.559, 28.07 W
2026/02/22 03:56:41.559, 27.95 W
2026/02/22 03:56:42.559, 27.60 W
2026/02/22 03:56:43.559, 27.66 W
2026/02/22 03:56:44.559, 27.79 W
2026/02/22 03:56:45.559, 27.48 W
2026/02/22 03:56:46.559, 27.68 W
2026/02/22 03:56:47.560, 27.74 W
2026/02/22 03:56:48.560, 27.81 W
2026/02/22 03:56:49.560, 28.09 W
2026/02/22 03:56:50.560, 27.80 W
2026/02/22 03:56:51.560, 27.95 W
2026/02/22 03:56:52.560, 27.74 W
2026/02/22 03:56:53.560, 27.77 W
2026/02/22 03:56:54.561, 27.88 W
2026/02/22 03:56:55.561, 27.81 W
2026/02/22 03:56:56.561, 27.35 W
2026/02/22 03:56:57.561, 27.40 W
2026/02/22 03:56:58.561, 28.53 W
2026/02/22 03:56:59.561, 31.11 W
2026/02/22 03:57:00.561, 28.07 W
2026/02/22 03:57:01.561, 28.24 W
2026/02/22 03:57:02.562, 28.33 W
2026/02/22 03:57:03.562, 27.89 W
2026/02/22 03:57:04.562, 28.09 W
2026/02/22 03:57:05.562, 28.36 W
2026/02/22 03:57:06.562, 28.30 W
2026/02/22 03:57:07.562, 27.94 W
2026/02/22 03:57:08.562, 27.80 W
2026/02/22 03:57:09.562, 28.17 W
2026/02/22 03:57:10.563, 28.17 W
2026/02/22 03:57:11.563, 28.00 W
2026/02/22 03:57:12.563, 48.42 W
2026/02/22 03:57:13.563, 82.73 W
2026/02/22 03:57:14.563, 82.61 W
2026/02/22 03:57:15.563, 76.64 W
2026/02/22 03:57:16.563, 35.34 W
2026/02/22 03:57:17.563, 32.30 W
2026/02/22 03:57:18.564, 28.10 W
2026/02/22 03:57:19.564, 28.13 W
2026/02/22 03:57:20.564, 28.10 W
2026/02/22 03:57:21.564, 28.32 W
2026/02/22 03:57:22.564, 28.34 W
2026/02/22 03:57:23.564, 28.29 W
2026/02/22 03:57:24.564, 28.02 W
2026/02/22 03:57:25.565, 27.99 W
2026/02/22 03:57:26.565, 27.99 W
2026/02/22 03:57:27.565, 27.96 W
2026/02/22 03:57:28.565, 28.15 W
2026/02/22 03:57:29.565, 27.95 W
2026/02/22 03:57:30.565, 27.83 W
2026/02/22 03:57:31.565, 28.13 W
2026/02/22 03:57:32.565, 28.10 W
2026/02/22 03:57:33.566, 28.12 W
2026/02/22 03:57:34.566, 28.36 W
2026/02/22 03:57:35.566, 28.26 W
2026/02/22 03:57:36.566, 28.02 W
2026/02/22 03:57:37.566, 27.64 W
2026/02/22 03:57:38.566, 27.44 W
2026/02/22 03:57:39.566, 27.43 W
2026/02/22 03:57:40.566, 28.00 W
2026/02/22 03:57:41.567, 27.98 W
2026/02/22 03:57:42.567, 28.29 W
2026/02/22 03:57:43.567, 27.84 W
2026/02/22 03:57:44.567, 27.59 W
2026/02/22 03:57:45.567, 27.30 W
2026/02/22 03:57:46.567, 27.38 W
2026/02/22 03:57:47.567, 27.83 W
2026/02/22 03:57:48.567, 27.75 W
2026/02/22 03:57:49.568, 27.91 W
2026/02/22 03:57:50.568, 27.81 W
2026/02/22 03:57:51.568, 27.74 W
2026/02/22 03:57:52.568, 27.74 W
2026/02/22 03:57:53.568, 27.56 W
2026/02/22 03:57:54.568, 27.36 W
2026/02/22 03:57:55.568, 27.38 W
2026/02/22 03:57:56.568, 27.60 W
2026/02/22 03:57:57.569, 27.46 W
2026/02/22 03:57:58.569, 27.64 W
2026/02/22 03:57:59.569, 27.69 W
2026/02/22 03:58:00.569, 27.78 W
2026/02/22 03:58:01.569, 27.87 W
2026/02/22 03:58:02.569, 27.92 W
2026/02/22 03:58:03.569, 27.85 W
2026/02/22 03:58:04.570, 27.97 W
2026/02/22 03:58:05.570, 27.95 W
2026/02/22 03:58:06.570, 27.59 W
2026/02/22 03:58:07.570, 27.62 W
2026/02/22 03:58:08.570, 27.73 W
2026/02/22 03:58:09.570, 27.95 W
2026/02/22 03:58:10.570, 27.91 W
2026/02/22 03:58:11.570, 27.99 W
2026/02/22 03:58:12.571, 27.94 W
2026/02/22 03:58:13.571, 27.70 W
2026/02/22 03:58:14.571, 27.85 W
2026/02/22 03:58:15.571, 27.86 W
2026/02/22 03:58:16.571, 27.84 W
2026/02/22 03:58:17.571, 27.87 W
2026/02/22 03:58:18.571, 27.98 W
2026/02/22 03:58:19.572, 27.90 W
2026/02/22 03:58:20.572, 27.88 W
2026/02/22 03:58:21.572, 28.17 W
2026/02/22 03:58:22.572, 28.10 W
2026/02/22 03:58:23.572, 28.13 W
2026/02/22 03:58:24.572, 27.96 W
2026/02/22 03:58:25.572, 27.85 W
2026/02/22 03:58:26.572, 27.86 W
2026/02/22 03:58:27.573, 27.88 W
2026/02/22 03:58:28.573, 27.93 W
2026/02/22 03:58:29.573, 27.96 W
2026/02/22 03:58:30.573, 27.93 W
2026/02/22 03:58:31.573, 27.93 W
2026/02/22 03:58:32.573, 28.14 W
2026/02/22 03:58:33.573, 28.14 W
2026/02/22 03:58:34.573, 28.17 W
2026/02/22 03:58:35.574, 27.98 W
2026/02/22 03:58:36.574, 27.85 W
2026/02/22 03:58:37.574, 27.84 W
2026/02/22 03:58:38.574, 28.15 W
2026/02/22 03:58:39.574, 27.97 W
2026/02/22 03:58:40.574, 27.80 W
2026/02/22 03:58:41.574, 27.80 W
2026/02/22 03:58:42.574, 27.81 W
2026/02/22 03:58:43.575, 27.85 W
2026/02/22 03:58:44.575, 28.00 W
2026/02/22 03:58:45.575, 28.05 W
2026/02/22 03:58:46.575, 28.01 W
2026/02/22 03:58:47.575, 28.50 W
2026/02/22 03:58:48.575, 28.47 W
2026/02/22 03:58:49.575, 28.18 W
2026/02/22 03:58:50.575, 28.03 W
2026/02/22 03:58:51.576, 28.00 W
2026/02/22 03:58:52.576, 27.94 W
2026/02/22 03:58:53.576, 27.63 W
2026/02/22 03:58:54.576, 27.61 W
2026/02/22 03:58:55.576, 27.76 W
2026/02/22 03:58:56.576, 27.67 W
2026/02/22 03:58:57.576, 27.59 W
2026/02/22 03:58:58.576, 27.66 W
2026/02/22 03:58:59.577, 27.70 W
2026/02/22 03:59:00.577, 27.68 W
2026/02/22 03:59:01.577, 27.27 W
2026/02/22 03:59:02.577, 27.32 W
2026/02/22 03:59:03.577, 27.42 W
2026/02/22 03:59:04.577, 27.75 W
2026/02/22 03:59:05.577, 27.81 W
2026/02/22 03:59:06.577, 27.91 W
2026/02/22 03:59:07.578, 27.92 W
2026/02/22 03:59:08.578, 27.91 W
2026/02/22 03:59:09.578, 27.49 W
2026/02/22 03:59:10.578, 27.65 W
2026/02/22 03:59:11.578, 27.72 W
2026/02/22 03:59:12.578, 27.62 W
2026/02/22 03:59:13.578, 27.76 W
2026/02/22 03:59:14.578, 27.27 W
2026/02/22 03:59:15.579, 26.91 W
2026/02/22 03:59:16.579, 27.27 W
2026/02/22 03:59:17.579, 27.46 W
2026/02/22 03:59:18.579, 27.31 W
2026/02/22 03:59:19.579, 27.35 W
2026/02/22 03:59:20.579, 27.63 W
2026/02/22 03:59:21.579, 27.87 W
2026/02/22 03:59:22.579, 27.66 W
2026/02/22 03:59:23.580, 27.31 W
2026/02/22 03:59:24.580, 27.13 W
2026/02/22 03:59:25.580, 27.14 W
2026/02/22 03:59:26.580, 27.27 W
2026/02/22 03:59:27.580, 27.15 W
2026/02/22 03:59:28.580, 27.19 W
2026/02/22 03:59:29.580, 27.21 W
2026/02/22 03:59:30.580, 26.98 W
2026/02/22 03:59:31.581, 27.05 W
2026/02/22 03:59:32.581, 27.30 W
2026/02/22 03:59:33.581, 27.69 W
2026/02/22 03:59:34.581, 27.48 W
2026/02/22 03:59:35.581, 27.22 W
2026/02/22 03:59:36.581, 27.38 W
2026/02/22 03:59:37.581, 27.45 W
2026/02/22 03:59:38.581, 27.59 W
2026/02/22 03:59:39.582, 27.47 W
2026/02/22 03:59:40.582, 27.67 W
2026/02/22 03:59:41.582, 27.67 W
2026/02/22 03:59:42.582, 27.44 W
2026/02/22 03:59:43.582, 27.21 W
2026/02/22 03:59:44.582, 27.14 W
2026/02/22 03:59:45.582, 27.21 W
2026/02/22 03:59:46.583, 27.40 W
2026/02/22 03:59:47.583, 27.51 W
2026/02/22 03:59:48.583, 27.51 W
2026/02/22 03:59:49.583, 27.39 W
2026/02/22 03:59:50.583, 27.47 W
2026/02/22 03:59:51.583, 27.51 W
2026/02/22 03:59:52.583, 27.71 W
2026/02/22 03:59:53.583, 27.14 W
2026/02/22 03:59:54.584, 27.16 W
2026/02/22 03:59:55.584, 27.23 W
2026/02/22 03:59:56.584, 27.44 W
2026/02/22 03:59:57.584, 27.54 W
2026/02/22 03:59:58.584, 27.73 W
2026/02/22 03:59:59.584, 27.97 W
2026/02/22 04:00:00.584, 27.74 W
2026/02/22 04:00:01.584, 27.82 W
2026/02/22 04:00:02.585, 27.86 W
2026/02/22 04:00:03.585, 28.01 W
2026/02/22 04:00:04.585, 28.23 W
2026/02/22 04:00:05.585, 28.12 W
2026/02/22 04:00:06.585, 28.29 W
2026/02/22 04:00:07.585, 28.18 W
2026/02/22 04:00:08.585, 27.62 W
2026/02/22 04:00:09.585, 27.47 W
2026/02/22 04:00:10.586, 27.40 W
2026/02/22 04:00:11.586, 27.92 W
2026/02/22 04:00:12.586, 27.96 W
2026/02/22 04:00:13.586, 27.98 W
2026/02/22 04:00:14.586, 27.63 W
2026/02/22 04:00:15.586, 27.71 W
2026/02/22 04:00:16.586, 27.68 W
2026/02/22 04:00:17.586, 27.73 W
2026/02/22 04:00:18.587, 28.02 W
2026/02/22 04:00:19.587, 27.83 W
2026/02/22 04:00:20.587, 27.73 W
2026/02/22 04:00:21.587, 27.97 W
2026/02/22 04:00:22.587, 28.17 W
2026/02/22 04:00:23.587, 27.86 W
2026/02/22 04:00:24.587, 27.70 W
2026/02/22 04:00:25.588, 27.93 W
2026/02/22 04:00:26.588, 27.85 W
2026/02/22 04:00:27.588, 27.96 W
2026/02/22 04:00:28.588, 27.77 W
2026/02/22 04:00:29.588, 27.61 W
2026/02/22 04:00:30.588, 27.37 W
2026/02/22 04:00:31.588, 27.75 W
2026/02/22 04:00:32.588, 27.66 W
2026/02/22 04:00:33.589, 27.76 W
2026/02/22 04:00:34.589, 27.89 W
2026/02/22 04:00:35.589, 28.13 W
2026/02/22 04:00:36.589, 27.82 W
2026/02/22 04:00:37.589, 28.07 W
2026/02/22 04:00:38.589, 28.06 W
2026/02/22 04:00:39.589, 27.96 W
2026/02/22 04:00:40.589, 27.49 W
2026/02/22 04:00:41.590, 27.66 W
2026/02/22 04:00:42.590, 27.91 W
2026/02/22 04:00:43.590, 27.80 W
2026/02/22 04:00:44.590, 27.93 W
2026/02/22 04:00:45.590, 27.78 W
2026/02/22 04:00:46.590, 27.72 W
2026/02/22 04:00:47.590, 27.67 W
2026/02/22 04:00:48.590, 27.55 W
2026/02/22 04:00:49.591, 27.60 W
2026/02/22 04:00:50.591, 27.44 W
2026/02/22 04:00:51.591, 27.30 W
2026/02/22 04:00:52.591, 27.51 W
2026/02/22 04:00:53.591, 27.56 W
2026/02/22 04:00:54.591, 27.78 W
2026/02/22 04:00:55.591, 27.52 W
2026/02/22 04:00:56.591, 27.28 W
2026/02/22 04:00:57.592, 27.30 W
2026/02/22 04:00:58.592, 27.42 W
2026/02/22 04:00:59.592, 27.52 W
2026/02/22 04:01:00.592, 27.54 W
2026/02/22 04:01:01.592, 27.46 W
2026/02/22 04:01:02.592, 27.57 W
2026/02/22 04:01:03.592, 27.55 W
2026/02/22 04:01:04.592, 27.52 W
2026/02/22 04:01:05.593, 27.58 W
2026/02/22 04:01:06.593, 27.51 W
2026/02/22 04:01:07.593, 27.45 W
2026/02/22 04:01:08.593, 28.14 W
2026/02/22 04:01:09.593, 27.83 W
2026/02/22 04:01:10.593, 27.70 W
2026/02/22 04:01:11.593, 27.81 W
2026/02/22 04:01:12.594, 27.61 W
2026/02/22 04:01:13.594, 27.63 W
2026/02/22 04:01:14.594, 27.86 W
2026/02/22 04:01:15.594, 27.81 W
2026/02/22 04:01:16.594, 27.74 W
2026/02/22 04:01:17.594, 27.64 W
2026/02/22 04:01:18.594, 27.87 W
2026/02/22 04:01:19.594, 27.92 W
2026/02/22 04:01:20.595, 28.15 W
2026/02/22 04:01:21.595, 27.86 W
2026/02/22 04:01:22.595, 29.33 W
2026/02/22 04:01:23.595, 30.98 W
2026/02/22 04:01:24.595, 28.17 W
2026/02/22 04:01:25.595, 28.14 W
2026/02/22 04:01:26.595, 27.93 W
2026/02/22 04:01:27.595, 27.68 W
2026/02/22 04:01:28.596, 28.26 W
2026/02/22 04:01:29.596, 28.31 W
2026/02/22 04:01:30.596, 28.01 W
2026/02/22 04:01:31.596, 28.08 W
2026/02/22 04:01:32.596, 28.04 W
2026/02/22 04:01:33.596, 27.97 W
2026/02/22 04:01:34.596, 27.99 W
2026/02/22 04:01:35.596, 28.33 W
2026/02/22 04:01:36.597, 28.15 W
2026/02/22 04:01:37.597, 28.08 W
2026/02/22 04:01:38.597, 65.37 W
2026/02/22 04:01:39.597, 82.64 W
2026/02/22 04:01:40.597, 81.76 W
2026/02/22 04:01:41.597, 52.83 W
2026/02/22 04:01:42.597, 42.56 W
2026/02/22 04:01:43.597, 27.90 W
2026/02/22 04:01:44.598, 27.89 W
2026/02/22 04:01:45.598, 27.88 W
2026/02/22 04:01:46.598, 27.80 W
2026/02/22 04:01:47.598, 27.48 W
2026/02/22 04:01:48.598, 27.19 W
2026/02/22 04:01:49.598, 27.45 W
2026/02/22 04:01:50.598, 27.51 W
2026/02/22 04:01:51.598, 27.64 W
2026/02/22 04:01:52.599, 27.47 W
2026/02/22 04:01:53.599, 27.50 W
2026/02/22 04:01:54.599, 27.41 W
2026/02/22 04:01:55.599, 27.44 W
2026/02/22 04:01:56.599, 27.55 W
2026/02/22 04:01:57.599, 27.62 W
2026/02/22 04:01:58.599, 27.12 W
2026/02/22 04:01:59.600, 27.17 W
2026/02/22 04:02:00.600, 27.51 W
2026/02/22 04:02:01.600, 27.79 W
2026/02/22 04:02:02.600, 27.64 W
2026/02/22 04:02:03.600, 27.72 W
2026/02/22 04:02:04.600, 27.72 W
2026/02/22 04:02:05.600, 27.66 W
2026/02/22 04:02:06.600, 27.72 W
2026/02/22 04:02:07.601, 27.81 W
2026/02/22 04:02:08.601, 27.97 W
2026/02/22 04:02:09.601, 27.85 W
2026/02/22 04:02:10.601, 27.48 W
2026/02/22 04:02:11.601, 27.56 W
2026/02/22 04:02:12.601, 27.58 W
2026/02/22 04:02:13.601, 27.53 W
2026/02/22 04:02:14.601, 27.49 W
2026/02/22 04:02:15.602, 27.37 W
